"Mod name","Registry name","Item ID","Display name","Exists"
"Click Machine","clickmachine:auto_clicker","clickmachine:auto_clicker","Auto Clicker","true"
"Cobble For Days","cobblefordays:tier_1","cobblefordays:tier_1","Cobble Gen Tier1","true"
"Cobble For Days","cobblefordays:tier_2","cobblefordays:tier_2","Cobble Gen Tier2","true"
"Cobble For Days","cobblefordays:tier_3","cobblefordays:tier_3","Cobble Gen Tier3","true"
"Cobble For Days","cobblefordays:tier_4","cobblefordays:tier_4","Cobble Gen Tier4","true"
"Cobble For Days","cobblefordays:tier_5","cobblefordays:tier_5","Cobble Gen Tier5","true"
"Compressium","compressium:andesite_1","compressium:andesite_1","Compressed Block Of Andesite (1x)","true"
"Compressium","compressium:andesite_2","compressium:andesite_2","Compressed Block Of Andesite (2x)","true"
"Compressium","compressium:andesite_3","compressium:andesite_3","Compressed Block Of Andesite (3x)","true"
"Compressium","compressium:andesite_4","compressium:andesite_4","Compressed Block Of Andesite (4x)","true"
"Compressium","compressium:andesite_5","compressium:andesite_5","Compressed Block Of Andesite (5x)","true"
"Compressium","compressium:andesite_6","compressium:andesite_6","Compressed Block Of Andesite (6x)","true"
"Compressium","compressium:andesite_7","compressium:andesite_7","Compressed Block Of Andesite (7x)","true"
"Compressium","compressium:andesite_8","compressium:andesite_8","Compressed Block Of Andesite (8x)","true"
"Compressium","compressium:andesite_9","compressium:andesite_9","Compressed Block Of Andesite (9x)","true"
"Compressium","compressium:clay_1","compressium:clay_1","Compressed Clay (1x)","true"
"Compressium","compressium:clay_2","compressium:clay_2","Compressed Clay (2x)","true"
"Compressium","compressium:clay_3","compressium:clay_3","Compressed Clay (3x)","true"
"Compressium","compressium:clay_4","compressium:clay_4","Compressed Clay (4x)","true"
"Compressium","compressium:clay_5","compressium:clay_5","Compressed Clay (5x)","true"
"Compressium","compressium:clay_6","compressium:clay_6","Compressed Clay (6x)","true"
"Compressium","compressium:clay_7","compressium:clay_7","Compressed Clay (7x)","true"
"Compressium","compressium:clay_8","compressium:clay_8","Compressed Clay (8x)","true"
"Compressium","compressium:clay_9","compressium:clay_9","Compressed Clay (9x)","true"
"Compressium","compressium:coal_1","compressium:coal_1","Compressed Block Of Coal (1x)","true"
"Compressium","compressium:coal_2","compressium:coal_2","Compressed Block Of Coal (2x)","true"
"Compressium","compressium:coal_3","compressium:coal_3","Compressed Block Of Coal (3x)","true"
"Compressium","compressium:coal_4","compressium:coal_4","Compressed Block Of Coal (4x)","true"
"Compressium","compressium:coal_5","compressium:coal_5","Compressed Block Of Coal (5x)","true"
"Compressium","compressium:coal_6","compressium:coal_6","Compressed Block Of Coal (6x)","true"
"Compressium","compressium:coal_7","compressium:coal_7","Compressed Block Of Coal (7x)","true"
"Compressium","compressium:coal_8","compressium:coal_8","Compressed Block Of Coal (8x)","true"
"Compressium","compressium:coal_9","compressium:coal_9","Compressed Block Of Coal (9x)","true"
"Compressium","compressium:cobblestone_1","compressium:cobblestone_1","Compressed Cobble (1x)","true"
"Compressium","compressium:cobblestone_2","compressium:cobblestone_2","Compressed Cobble (2x)","true"
"Compressium","compressium:cobblestone_3","compressium:cobblestone_3","Compressed Cobble (3x)","true"
"Compressium","compressium:cobblestone_4","compressium:cobblestone_4","Compressed Cobble (4x)","true"
"Compressium","compressium:cobblestone_5","compressium:cobblestone_5","Compressed Cobble (5x)","true"
"Compressium","compressium:cobblestone_6","compressium:cobblestone_6","Compressed Cobble (6x)","true"
"Compressium","compressium:cobblestone_7","compressium:cobblestone_7","Compressed Cobble (7x)","true"
"Compressium","compressium:cobblestone_8","compressium:cobblestone_8","Compressed Cobble (8x)","true"
"Compressium","compressium:cobblestone_9","compressium:cobblestone_9","Compressed Cobble (9x)","true"
"Compressium","compressium:diamond_1","compressium:diamond_1","Compressed Block Of Diamond (1x)","true"
"Compressium","compressium:diamond_2","compressium:diamond_2","Compressed Block Of Diamond (2x)","true"
"Compressium","compressium:diamond_3","compressium:diamond_3","Compressed Block Of Diamond (3x)","true"
"Compressium","compressium:diamond_4","compressium:diamond_4","Compressed Block Of Diamond (4x)","true"
"Compressium","compressium:diamond_5","compressium:diamond_5","Compressed Block Of Diamond (5x)","true"
"Compressium","compressium:diamond_6","compressium:diamond_6","Compressed Block Of Diamond (6x)","true"
"Compressium","compressium:diamond_7","compressium:diamond_7","Compressed Block Of Diamond (7x)","true"
"Compressium","compressium:diamond_8","compressium:diamond_8","Compressed Block Of Diamond (8x)","true"
"Compressium","compressium:diamond_9","compressium:diamond_9","Compressed Block Of Diamond (9x)","true"
"Compressium","compressium:diorite_1","compressium:diorite_1","Compressed Block Of Diorite (1x)","true"
"Compressium","compressium:diorite_2","compressium:diorite_2","Compressed Block Of Diorite (2x)","true"
"Compressium","compressium:diorite_3","compressium:diorite_3","Compressed Block Of Diorite (3x)","true"
"Compressium","compressium:diorite_4","compressium:diorite_4","Compressed Block Of Diorite (4x)","true"
"Compressium","compressium:diorite_5","compressium:diorite_5","Compressed Block Of Diorite (5x)","true"
"Compressium","compressium:diorite_6","compressium:diorite_6","Compressed Block Of Diorite (6x)","true"
"Compressium","compressium:diorite_7","compressium:diorite_7","Compressed Block Of Diorite (7x)","true"
"Compressium","compressium:diorite_8","compressium:diorite_8","Compressed Block Of Diorite (8x)","true"
"Compressium","compressium:diorite_9","compressium:diorite_9","Compressed Block Of Diorite (9x)","true"
"Compressium","compressium:dirt_1","compressium:dirt_1","Compressed Block Of Dirt (1x)","true"
"Compressium","compressium:dirt_2","compressium:dirt_2","Compressed Block Of Dirt (2x)","true"
"Compressium","compressium:dirt_3","compressium:dirt_3","Compressed Block Of Dirt (3x)","true"
"Compressium","compressium:dirt_4","compressium:dirt_4","Compressed Block Of Dirt (4x)","true"
"Compressium","compressium:dirt_5","compressium:dirt_5","Compressed Block Of Dirt (5x)","true"
"Compressium","compressium:dirt_6","compressium:dirt_6","Compressed Block Of Dirt (6x)","true"
"Compressium","compressium:dirt_7","compressium:dirt_7","Compressed Block Of Dirt (7x)","true"
"Compressium","compressium:dirt_8","compressium:dirt_8","Compressed Block Of Dirt (8x)","true"
"Compressium","compressium:dirt_9","compressium:dirt_9","Compressed Block Of Dirt (9x)","true"
"Compressium","compressium:emerald_1","compressium:emerald_1","Compressed Block Of Emerald (1x)","true"
"Compressium","compressium:emerald_2","compressium:emerald_2","Compressed Block Of Emerald (2x)","true"
"Compressium","compressium:emerald_3","compressium:emerald_3","Compressed Block Of Emerald (3x)","true"
"Compressium","compressium:emerald_4","compressium:emerald_4","Compressed Block Of Emerald (4x)","true"
"Compressium","compressium:emerald_5","compressium:emerald_5","Compressed Block Of Emerald (5x)","true"
"Compressium","compressium:emerald_6","compressium:emerald_6","Compressed Block Of Emerald (6x)","true"
"Compressium","compressium:emerald_7","compressium:emerald_7","Compressed Block Of Emerald (7x)","true"
"Compressium","compressium:emerald_8","compressium:emerald_8","Compressed Block Of Emerald (8x)","true"
"Compressium","compressium:emerald_9","compressium:emerald_9","Compressed Block Of Emerald (9x)","true"
"Compressium","compressium:endstone_1","compressium:endstone_1","Compressed Block Of End Stone (1x)","true"
"Compressium","compressium:endstone_2","compressium:endstone_2","Compressed Block Of End Stone (2x)","true"
"Compressium","compressium:endstone_3","compressium:endstone_3","Compressed Block Of End Stone (3x)","true"
"Compressium","compressium:endstone_4","compressium:endstone_4","Compressed Block Of End Stone (4x)","true"
"Compressium","compressium:endstone_5","compressium:endstone_5","Compressed Block Of End Stone (5x)","true"
"Compressium","compressium:endstone_6","compressium:endstone_6","Compressed Block Of End Stone (6x)","true"
"Compressium","compressium:endstone_7","compressium:endstone_7","Compressed Block Of End Stone (7x)","true"
"Compressium","compressium:endstone_8","compressium:endstone_8","Compressed Block Of End Stone (8x)","true"
"Compressium","compressium:endstone_9","compressium:endstone_9","Compressed Block Of End Stone (9x)","true"
"Compressium","compressium:gold_1","compressium:gold_1","Compressed Block Of Gold (1x)","true"
"Compressium","compressium:gold_2","compressium:gold_2","Compressed Block Of Gold (2x)","true"
"Compressium","compressium:gold_3","compressium:gold_3","Compressed Block Of Gold (3x)","true"
"Compressium","compressium:gold_4","compressium:gold_4","Compressed Block Of Gold (4x)","true"
"Compressium","compressium:gold_5","compressium:gold_5","Compressed Block Of Gold (5x)","true"
"Compressium","compressium:gold_6","compressium:gold_6","Compressed Block Of Gold (6x)","true"
"Compressium","compressium:gold_7","compressium:gold_7","Compressed Block Of Gold (7x)","true"
"Compressium","compressium:gold_8","compressium:gold_8","Compressed Block Of Gold (8x)","true"
"Compressium","compressium:gold_9","compressium:gold_9","Compressed Block Of Gold (9x)","true"
"Compressium","compressium:granite_1","compressium:granite_1","Compressed Block Of Granite (1x)","true"
"Compressium","compressium:granite_2","compressium:granite_2","Compressed Block Of Granite (2x)","true"
"Compressium","compressium:granite_3","compressium:granite_3","Compressed Block Of Granite (3x)","true"
"Compressium","compressium:granite_4","compressium:granite_4","Compressed Block Of Granite (4x)","true"
"Compressium","compressium:granite_5","compressium:granite_5","Compressed Block Of Granite (5x)","true"
"Compressium","compressium:granite_6","compressium:granite_6","Compressed Block Of Granite (6x)","true"
"Compressium","compressium:granite_7","compressium:granite_7","Compressed Block Of Granite (7x)","true"
"Compressium","compressium:granite_8","compressium:granite_8","Compressed Block Of Granite (8x)","true"
"Compressium","compressium:granite_9","compressium:granite_9","Compressed Block Of Granite (9x)","true"
"Compressium","compressium:gravel_1","compressium:gravel_1","Compressed Gravel (1x)","true"
"Compressium","compressium:gravel_2","compressium:gravel_2","Compressed Gravel (2x)","true"
"Compressium","compressium:gravel_3","compressium:gravel_3","Compressed Gravel (3x)","true"
"Compressium","compressium:gravel_4","compressium:gravel_4","Compressed Gravel (4x)","true"
"Compressium","compressium:gravel_5","compressium:gravel_5","Compressed Gravel (5x)","true"
"Compressium","compressium:gravel_6","compressium:gravel_6","Compressed Gravel (6x)","true"
"Compressium","compressium:gravel_7","compressium:gravel_7","Compressed Gravel (7x)","true"
"Compressium","compressium:gravel_8","compressium:gravel_8","Compressed Gravel (8x)","true"
"Compressium","compressium:gravel_9","compressium:gravel_9","Compressed Gravel (9x)","true"
"Compressium","compressium:honey_1","compressium:honey_1","Compressed Block Of Honey (1x)","true"
"Compressium","compressium:honey_2","compressium:honey_2","Compressed Block Of Honey (2x)","true"
"Compressium","compressium:honey_3","compressium:honey_3","Compressed Block Of Honey (3x)","true"
"Compressium","compressium:honey_4","compressium:honey_4","Compressed Block Of Honey (4x)","true"
"Compressium","compressium:honey_5","compressium:honey_5","Compressed Block Of Honey (5x)","true"
"Compressium","compressium:honey_6","compressium:honey_6","Compressed Block Of Honey (6x)","true"
"Compressium","compressium:honey_7","compressium:honey_7","Compressed Block Of Honey (7x)","true"
"Compressium","compressium:honey_8","compressium:honey_8","Compressed Block Of Honey (8x)","true"
"Compressium","compressium:honey_9","compressium:honey_9","Compressed Block Of Honey (9x)","true"
"Compressium","compressium:iron_1","compressium:iron_1","Compressed Block Of Iron (1x)","true"
"Compressium","compressium:iron_2","compressium:iron_2","Compressed Block Of Iron (2x)","true"
"Compressium","compressium:iron_3","compressium:iron_3","Compressed Block Of Iron (3x)","true"
"Compressium","compressium:iron_4","compressium:iron_4","Compressed Block Of Iron (4x)","true"
"Compressium","compressium:iron_5","compressium:iron_5","Compressed Block Of Iron (5x)","true"
"Compressium","compressium:iron_6","compressium:iron_6","Compressed Block Of Iron (6x)","true"
"Compressium","compressium:iron_7","compressium:iron_7","Compressed Block Of Iron (7x)","true"
"Compressium","compressium:iron_8","compressium:iron_8","Compressed Block Of Iron (8x)","true"
"Compressium","compressium:iron_9","compressium:iron_9","Compressed Block Of Iron (9x)","true"
"Compressium","compressium:lapis_1","compressium:lapis_1","Compressed Block Of Lapis (1x)","true"
"Compressium","compressium:lapis_2","compressium:lapis_2","Compressed Block Of Lapis (2x)","true"
"Compressium","compressium:lapis_3","compressium:lapis_3","Compressed Block Of Lapis (3x)","true"
"Compressium","compressium:lapis_4","compressium:lapis_4","Compressed Block Of Lapis (4x)","true"
"Compressium","compressium:lapis_5","compressium:lapis_5","Compressed Block Of Lapis (5x)","true"
"Compressium","compressium:lapis_6","compressium:lapis_6","Compressed Block Of Lapis (6x)","true"
"Compressium","compressium:lapis_7","compressium:lapis_7","Compressed Block Of Lapis (7x)","true"
"Compressium","compressium:lapis_8","compressium:lapis_8","Compressed Block Of Lapis (8x)","true"
"Compressium","compressium:lapis_9","compressium:lapis_9","Compressed Block Of Lapis (9x)","true"
"Compressium","compressium:netherite_1","compressium:netherite_1","Compressed Block Of Netherite (1x)","true"
"Compressium","compressium:netherite_2","compressium:netherite_2","Compressed Block Of Netherite (2x)","true"
"Compressium","compressium:netherite_3","compressium:netherite_3","Compressed Block Of Netherite (3x)","true"
"Compressium","compressium:netherite_4","compressium:netherite_4","Compressed Block Of Netherite (4x)","true"
"Compressium","compressium:netherite_5","compressium:netherite_5","Compressed Block Of Netherite (5x)","true"
"Compressium","compressium:netherite_6","compressium:netherite_6","Compressed Block Of Netherite (6x)","true"
"Compressium","compressium:netherite_7","compressium:netherite_7","Compressed Block Of Netherite (7x)","true"
"Compressium","compressium:netherite_8","compressium:netherite_8","Compressed Block Of Netherite (8x)","true"
"Compressium","compressium:netherite_9","compressium:netherite_9","Compressed Block Of Netherite (9x)","true"
"Compressium","compressium:netherrack_1","compressium:netherrack_1","Compressed Netherrack (1x)","true"
"Compressium","compressium:netherrack_2","compressium:netherrack_2","Compressed Netherrack (2x)","true"
"Compressium","compressium:netherrack_3","compressium:netherrack_3","Compressed Netherrack (3x)","true"
"Compressium","compressium:netherrack_4","compressium:netherrack_4","Compressed Netherrack (4x)","true"
"Compressium","compressium:netherrack_5","compressium:netherrack_5","Compressed Netherrack (5x)","true"
"Compressium","compressium:netherrack_6","compressium:netherrack_6","Compressed Netherrack (6x)","true"
"Compressium","compressium:netherrack_7","compressium:netherrack_7","Compressed Netherrack (7x)","true"
"Compressium","compressium:netherrack_8","compressium:netherrack_8","Compressed Netherrack (8x)","true"
"Compressium","compressium:netherrack_9","compressium:netherrack_9","Compressed Netherrack (9x)","true"
"Compressium","compressium:obsidian_1","compressium:obsidian_1","Compressed Block Of Obsidian (1x)","true"
"Compressium","compressium:obsidian_2","compressium:obsidian_2","Compressed Block Of Obsidian (2x)","true"
"Compressium","compressium:obsidian_3","compressium:obsidian_3","Compressed Block Of Obsidian (3x)","true"
"Compressium","compressium:obsidian_4","compressium:obsidian_4","Compressed Block Of Obsidian (4x)","true"
"Compressium","compressium:obsidian_5","compressium:obsidian_5","Compressed Block Of Obsidian (5x)","true"
"Compressium","compressium:obsidian_6","compressium:obsidian_6","Compressed Block Of Obsidian (6x)","true"
